id_transaccion,fecha_venta,producto,categoria,precio_unitario,cantidad,descuento,tipo_descuento,region,score_vendedor,ingreso_total
TXN-00001536,2024-03-24,PROD-0004,Electrónicos,$43.15,2.0,0.0,ninguno,norte,10.0,76.76988047118965
TXN-00001537,2024-03-01,PROD-0014,Juguetes,$117.70,2.0,0.0,ninguno,norte,10.0,238.31576380409496
TXN-00001538,2025-01-19,PROD-0053,Juguetes,$45.82,0.0,0.0,ninguno,Norte,8.0,10140.265583917644
TXN-00001539,2024-12-03,PROD-0083,Libros,$449.02,1.0,46970.88981233286,fijo,Nororiente,9.0,57397.10295884089
TXN-00001540,2024-09-16,PROD-0074,Ropa,$199.97,0.0,0.0,ninguno,Sur,9.0,5014.874524933889
TXN-00001541,2024-05-11,PROD-0059,Hogar,$48.89,1.0,0.0,ninguno,Centro,6.0,48.24105116848329
TXN-00001542,2024-02-18,PROD-0009,Ropa,$142.78,2.0,0.0,ninguno,SUR,5.0,243.40078174608325
TXN-00001543,2024-11-06,PROD-0078,Juguetes,$113.51,7.0,0.0,ninguno,ESTE,10.0,725.5057870189805
TXN-00001544,2024-05-05,PROD-0004,Hogar,56.54505,3.0,28.467773721422418,porcentaje,Este,7.0,122.36517768042688
TXN-00001545,2024-11-17,PROD-0064,Libros,$178.10,3.0,27399.426582887216,fijo,oeste,9.0,29282.14747218144
TXN-00001546,2025-01-09,PROD-0041,Hogar,127.7882,2.0,0.0,ninguno,Nororiente,3.0,289.3852396049488
TXN-00001547,2025-04-07,PROD-0089,Electrónicos,$109.30,3.0,12669.524221581605,fijo,oeste,3.0,14050.065535613168
TXN-00001548,2024-09-26,PROD-0031,Hogar,$86.68,1.0,0.0,ninguno,oeste,7.0,108.11111951916041
TXN-00001549,2024-01-03,PROD-0064,Juguetes,$132.68,2.0,0.0,ninguno,SUR,10.0,339.5126191094006
TXN-00001550,2024-06-01,PROD-0044,Salud,$110.66,2.0,0.0,ninguno,norte,7.0,199.06177756295227
TXN-00001551,2025-04-10,PROD-0053,Ropa,"$9,999,999.99",4.0,35.66880291090301,porcentaje,Norte,5.0,216.69970005539957
TXN-00001552,2024-10-17,PROD-0094,Deportes,$50.56,5.0,34.828573971212975,porcentaje,Sur,1.0,166.17485062526382
TXN-00001553,2024-12-03,PROD-0072,Deportes,$413.39,1.0,0.0,ninguno,Oeste,2.0,436.74790686009584
TXN-00001554,2024-09-06,PROD-0042,Salud,$34.97,1.0,0.0,ninguno,Norte,3.0,37.43438981201597
TXN-00001555,2024-03-29,PROD-0045,Salud,132.2736,3.0,0.0,ninguno,SUR,3.0,406.4817568372952
TXN-00001556,2025-05-03,PROD-0071,Electrónicos,$67.48,3.0,49960.38106933314,fijo,Oeste,8.0,64082.17494612522
TXN-00001557,2025-02-25,PROD-0035,Ropa,$438.60,4.0,48091.33539098851,fijo,centro,7.0,49758.12320006026
TXN-00001558,2025-06-26,PROD-0017,Salud,$39.92,2.0,0.0,ninguno,Nororiente,4.0,97.49063061407585
TXN-00001559,2025-04-11,PROD-0047,Hogar,$46.44,4.0,0.0,ninguno,SUR,10.0,244.26291948917043
TXN-00001560,2024-06-07,PROD-0007,Alimentos,$37.61,3.0,0.0,ninguno,norte,4.0,114.70355482922173
TXN-00001561,2024-05-18,PROD-0017,Electrónicos,$120.44,4.0,0.0,ninguno,Oeste,5.0,431.72983151653335
TXN-00001562,2024-05-15,PROD-0043,Juguetes,$26.16,4.0,0.0,ninguno,Nororiente,6.0,103.19720455802644
TXN-00001563,2025-05-15,PROD-0080,Electrónicos,$58.52,1.0,0.0,ninguno,Este,6.0,58.518634816364504
TXN-00001564,2024-10-30,PROD-0079,Electrónicos,$12.97,4.0,0.0,ninguno,centro,2.0,61.151524476394506
TXN-00001565,2024-09-04,PROD-0027,Deportes,$111.76,6.0,0.0,ninguno,Centro,4.0,826.195284446904
TXN-00001566,2025-06-11,PROD-0043,Hogar,$57.39,2.0,0.0,ninguno,centro,7.0,106.57931898653835
TXN-00001567,2024-11-24,PROD-0016,Ropa,$23.59,5.0,17.403380636703996,porcentaje,Nororiente,9.0,85.79891285290708
TXN-00001568,2025-05-10,PROD-0076,Ropa,239.1398,3.0,0.0,ninguno,norte,5.0,852.924613678821
TXN-00001569,2025-06-20,PROD-0025,Hogar,$27.75,3.0,0.0,ninguno,Este,2.0,86.89515132200675
TXN-00001570,2024-02-13,PROD-0080,Juguetes,184.4261,1.0,0.0,ninguno,Norte,9.0,221.22126011082653
TXN-00001571,2024-07-16,PROD-0085,Deportes,$47.90,2.0,46765.01507819849,fijo,Norte,6.0,46138.52342473417
TXN-00001572,2025-02-04,PROD-0069,Hogar,$380.47,3.0,20740.389065363397,fijo,ESTE,5.0,17768.0020670386
TXN-00001573,2025-03-19,PROD-0034,Deportes,$176.73,5.0,0.0,ninguno,oeste,6.0,848.4714003619337
TXN-00001574,2024-03-21,PROD-0096,Deportes,$36.33,2.0,0.0,ninguno,centro,9.0,64.90267188051293
TXN-00001575,2024-06-22,PROD-0069,Salud,$39.43,3.0,30.855692489223866,porcentaje,norte,1.0,78.84446347514961
TXN-00001576,2024-10-25,PROD-0065,Salud,$155.24,2.0,41133.45734704825,fijo,Norte,4.0,35649.82348023869
TXN-00001577,2025-03-11,PROD-0086,Libros,71.08381,4.0,0.0,ninguno,norte,10.0,308.2363348844247
TXN-00001578,2024-03-02,PROD-0089,Alimentos,$77.29,3.0,0.0,ninguno,Nororiente,4.0,270.0147034286524
TXN-00001579,2024-11-23,PROD-0008,Alimentos,$282.88,3.0,26.723851889573233,porcentaje,oeste,10.0,560.2565814610173
TXN-00001580,2024-06-10,PROD-0089,Salud,$45.89,4.0,22.16912584715951,porcentaje,ESTE,3.0,170.49175101350318
TXN-00001581,2024-04-27,PROD-0077,Juguetes,$97.73,6.0,8794.047885655793,fijo,norte,5.0,7318.997510975424
TXN-00001582,2024-10-07,PROD-0021,Deportes,$212.55,4.0,12.723117006595473,porcentaje,Este,1.0,796.1984208942526
TXN-00001583,2024-08-13,PROD-0031,Electrónicos,$186.46,5.0,27.326656983728547,porcentaje,norte,8.0,655.785288180817
TXN-00001584,2024-12-12,PROD-0076,Alimentos,$77.97,3.0,0.0,ninguno,Norte,3.0,274.17409471823055
TXN-00001585,2024-06-22,PROD-0022,Deportes,$69.41,3.0,0.0,ninguno,Este,9.0,182.50796248435495
TXN-00001586,2025-03-24,PROD-0046,Hogar,18.82274,4.0,10402.538779805267,fijo,ESTE,99.0,19904.98736995618
TXN-00001587,2024-02-12,PROD-0069,Libros,$34.79,3.0,43183.96166362214,fijo,Este,2.0,52059.78717001091
TXN-00001588,2025-04-14,PROD-0066,Juguetes,$119.88,1.0,0.0,ninguno,centro,5.0,106.38681309827435
TXN-00001589,2024-01-17,PROD-0091,Juguetes,$79.51,1.0,19492.24029159044,fijo,Nororiente,1.0,21651.02217851497
TXN-00001590,2025-02-05,PROD-0012,Electrónicos,$96.30,1.0,0.0,ninguno,norte,4.0,109.22678667393546
TXN-00001591,2024-07-07,PROD-0030,Salud,229.3681,4.0,43.34403244124,porcentaje,Sur,7.0,515.9599201614791
TXN-00001592,2024-07-27,PROD-0099,Salud,30.92018,3.0,0.0,ninguno,ESTE,6.0,81.03865822711995
TXN-00001593,2024-01-11,PROD-0057,Deportes,72.77974,1.0,0.0,ninguno,Este,6.0,87.42539405209925
TXN-00001594,2025-01-17,PROD-0025,Juguetes,$106.68,2.0,48.452915057228815,porcentaje,Este,1.0,129.07114267182834
TXN-00001595,2024-03-31,PROD-0029,Ropa,$47.76,-2.0,0.0,ninguno,oeste,7.0,4717.606507127771
TXN-00001596,2024-12-25,PROD-0034,Salud,$326.47,4.0,0.0,ninguno,norte,1.0,1502.4312241573884
TXN-00001597,2025-01-30,PROD-0056,Deportes,$203.92,5.0,1416.8719082784776,fijo,centro,6.0,477.2370186424593
TXN-00001598,2025-04-05,PROD-0029,Juguetes,$116.88,2.0,0.0,ninguno,SUR,8.0,260.23167546021017
TXN-00001599,2025-01-20,PROD-0063,Juguetes,,6.0,15294.884662927529,fijo,Sur,8.0,15127.063571205257
TXN-00001600,2024-06-13,PROD-0045,Ropa,$23.36,1.0,27166.534107749176,fijo,SUR,4.0,23028.89964057784
TXN-00001601,2025-02-06,PROD-0062,Libros,$89.39,3.0,0.0,ninguno,Oeste,2.0,273.1253609074254
TXN-00001602,2025-03-26,PROD-0016,Electrónicos,$125.17,1.0,46.484673407870616,porcentaje,oeste,9.0,86.65517438481822
TXN-00001603,2024-06-21,PROD-0063,Alimentos,$39.52,4.0,39.384235167852786,porcentaje,Oeste,3.0,109.57136779819922
TXN-00001604,2024-03-08,PROD-0093,Salud,$118.00,2.0,46.61310361703475,porcentaje,ESTE,5.0,120.01809061987714
TXN-00001605,2025-04-30,PROD-0014,Electrónicos,$33.25,5.0,0.0,ninguno,Sur,3.0,179.7025411595343
TXN-00001606,2024-03-21,PROD-0033,Alimentos,$167.59,5.0,25.099988546529552,porcentaje,oeste,1.0,561.0042991475095
TXN-00001607,2024-11-19,PROD-0070,Salud,$233.24,1.0,30.473973370416907,porcentaje,norte,5.0,151.3425642951863
TXN-00001608,2024-05-08,PROD-0062,Salud,,4.0,0.0,ninguno,Sur,6.0,427.08173133325033
TXN-00001609,2024-03-09,PROD-0068,Electrónicos,$16.99,4.0,0.0,ninguno,oeste,8.0,64.2858649053206
TXN-00001610,2025-02-27,PROD-0056,Ropa,$37.71,6.0,0.0,ninguno,oeste,8.0,244.28186061460227
TXN-00001611,2024-03-19,PROD-0069,Hogar,$149.64,3.0,0.0,ninguno,SUR,9.0,452.09779318391037
TXN-00001612,2024-12-31,PROD-0061,Deportes,$91.75,3.0,19.654614150135174,porcentaje,Sur,9.0,267.85857773566977
TXN-00001613,2025-01-12,PROD-0008,Ropa,$7.97,6.0,0.0,ninguno,Sur,5.0,58.10982676274313
TXN-00001614,2024-02-02,PROD-0076,Salud,$275.49,3.0,0.0,ninguno,centro,4.0,855.2590173060867
TXN-00001615,2024-04-04,PROD-0045,Deportes,$101.80,3.0,6351.152048274045,fijo,Oeste,7.0,5670.212286306106
TXN-00001616,2025-03-08,PROD-0006,Juguetes,$43.07,2.0,0.0,ninguno,norte,5.0,108.46467125316236
TXN-00001617,2024-10-03,PROD-0041,Hogar,$220.40,2.0,0.0,ninguno,norte,3.0,371.7666395174682
TXN-00001618,2024-03-07,PROD-0044,Libros,$48.92,3.0,28.776332320540856,porcentaje,Norte,1.0,107.67254417192515
TXN-00001619,2025-06-24,PROD-0009,Hogar,$48.44,3.0,23.52787869664082,porcentaje,SUR,5.0,103.60753210395147
TXN-00001620,2024-05-24,PROD-0100,Electrónicos,$124.28,3.0,38.7328893742964,porcentaje,SUR,5.0,281.83297675484033
TXN-00001621,2024-01-03,PROD-0023,Electrónicos,$447.17,0.0,0.0,ninguno,Este,10.0,10181.759421499472
TXN-00001622,2025-05-18,PROD-0034,Hogar,$388.09,3.0,41.78385939316035,porcentaje,Centro,9.0,874.1466158721066
TXN-00001623,2024-01-10,PROD-0045,Juguetes,$124.43,2.0,0.0,ninguno,centro,3.0,304.8013616555486
TXN-00001624,2024-10-28,PROD-0084,Hogar,"$9,999,999.99",3.0,21.039950166360416,porcentaje,Oeste,2.0,388.1780154645679
TXN-00001625,2025-06-25,PROD-0075,Deportes,$183.52,2.0,0.0,ninguno,Centro,8.0,442.82925985160074
TXN-00001626,2024-11-10,PROD-0078,Alimentos,$29.04,2.0,0.0,ninguno,oeste,5.0,66.870825283069
TXN-00001627,2024-11-14,PROD-0024,Electrónicos,$160.73,4.0,49.03878098014265,porcentaje,Sur,1.0,390.8509696907372
TXN-00001628,2024-07-30,PROD-0085,Alimentos,$46.49,3.0,25.576305618143135,porcentaje,Oeste,8.0,99.72133184594664
TXN-00001629,2024-03-10,PROD-0083,Electrónicos,$119.90,1.0,0.0,ninguno,Sur,4.0,140.14953592388784
TXN-00001630,2024-11-08,PROD-0047,Alimentos,$73.35,4.0,18.189646394436082,porcentaje,Sur,2.0,206.98754303366798
TXN-00001631,2025-05-04,PROD-0055,Salud,$141.33,2.0,8.935848340399088,porcentaje,Nororiente,7.0,260.20080969877387
TXN-00001632,2024-02-19,PROD-0004,Salud,$100.11,5.0,0.0,ninguno,Nororiente,8.0,519.3785829234407
TXN-00001633,2025-04-24,PROD-0077,Ropa,$5.66,1.0,0.0,ninguno,oeste,8.0,7.330152205778595
TXN-00001634,2024-08-14,PROD-0097,Juguetes,$105.74,2.0,0.0,ninguno,Oeste,3.0,202.23004073366988
TXN-00001635,2024-10-19,PROD-0048,Salud,$160.44,3.0,0.0,ninguno,oeste,6.0,521.3783948761337
TXN-00001636,2024-03-31,PROD-0055,Ropa,$134.47,,0.0,ninguno,Centro,5.0,446.1956235689706
TXN-00001637,2024-12-04,PROD-0050,Alimentos,82.07821,2.0,0.0,ninguno,Norte,9.0,191.6588355515112
TXN-00001638,2024-04-09,PROD-0009,Electrónicos,,6.0,30968.94612431966,fijo,Sur,99.0,48268.473653345136
TXN-00001639,2024-05-28,PROD-0062,Libros,$119.13,6.0,0.0,ninguno,norte,9.0,797.5529054896659
TXN-00001640,2025-01-28,PROD-0073,Juguetes,$133.47,,0.0,ninguno,ESTE,4.0,292.58659705967676
TXN-00001641,2024-01-28,PROD-0093,Ropa,$230.45,3.0,0.0,ninguno,Sur,7.0,859.1019877863909
TXN-00001642,2024-08-31,PROD-0093,Deportes,$124.75,1.0,0.0,ninguno,Sur,6.0,156.42651183942297
TXN-00001643,2024-11-20,PROD-0050,Deportes,$40.12,4.0,17396.500250082318,fijo,centro,4.0,16025.570810969824
TXN-00001644,2024-03-12,PROD-0096,Salud,$10.03,2.0,0.0,ninguno,SUR,3.0,18.26777985700608
TXN-00001645,2024-06-09,PROD-0053,Electrónicos,$58.59,4.0,0.0,ninguno,Nororiente,4.0,261.6556237809832
TXN-00001646,2024-07-06,PROD-0065,Libros,$178.55,3.0,21.666854172133867,porcentaje,Este,7.0,447.0663960008891
TXN-00001647,2024-12-27,PROD-0061,Libros,$65.51,-2.0,8051.73835427204,fijo,SUR,7.0,6933.313188412289
TXN-00001648,2025-06-16,PROD-0100,Libros,$185.13,4.0,0.0,ninguno,norte,7.0,902.8040252215649
TXN-00001649,2025-03-31,PROD-0074,Libros,$102.91,3.0,38149.58930613046,fijo,oeste,7.0,32564.822849923075
TXN-00001650,2024-04-13,PROD-0013,Libros,$286.94,2.0,0.0,ninguno,centro,1.0,667.4174028394937
TXN-00001651,2024-01-10,PROD-0008,Deportes,$69.01,5.0,0.0,ninguno,centro,4.0,325.1997369107397
TXN-00001652,2024-01-29,PROD-0041,Electrónicos,$137.12,2.0,0.0,ninguno,norte,4.0,338.7591500936576
TXN-00001653,2024-11-20,PROD-0052,Alimentos,$141.92,2.0,0.0,ninguno,centro,4.0,286.9685975323528
TXN-00001654,2024-03-26,PROD-0067,Hogar,$347.74,4.0,15.75800341348272,porcentaje,SUR,4.0,1390.4278724027045
TXN-00001655,2024-05-06,PROD-0049,Hogar,"$9,999,999.99",5.0,31712.82682331713,fijo,ESTE,2.0,28377.642391722544
TXN-00001656,2025-04-06,PROD-0052,Juguetes,$59.59,5.0,0.0,ninguno,Norte,10.0,331.02475017613665
TXN-00001657,2025-04-21,PROD-0093,Juguetes,$193.19,5.0,38.03120722666083,porcentaje,SUR,1.0,498.95882981701544
TXN-00001658,2025-04-02,PROD-0034,Salud,$361.88,3.0,0.0,ninguno,Sur,6.0,1258.8719074524115
TXN-00001659,2024-05-18,PROD-0050,Deportes,$111.73,1.0,5180.986417474751,fijo,Nororiente,5.0,6263.991445790926
TXN-00001660,2024-12-03,PROD-0056,Hogar,$69.17,4.0,15.17109096892907,porcentaje,Sur,8.0,288.2707778073136
TXN-00001661,2024-11-28,PROD-0047,Hogar,$177.93,1.0,0.0,ninguno,Sur,9.0,207.93842999056403
TXN-00001662,2024-04-10,PROD-0097,Juguetes,$196.73,4.0,0.0,ninguno,Sur,7.0,713.6622071592208
TXN-00001663,2024-10-28,PROD-0097,Alimentos,$65.12,3.0,0.0,ninguno,SUR,8.0,251.85116397488753
TXN-00001664,2024-10-13,PROD-0052,Salud,$121.18,4.0,14.339984861793464,porcentaje,ESTE,11.0,432.1181476019285
TXN-00001665,2024-08-03,PROD-0046,Alimentos,$260.47,2.0,0.0,ninguno,SUR,10.0,603.4594059872109
TXN-00001666,2025-02-13,PROD-0059,Hogar,$493.45,3.0,0.0,ninguno,Sur,1.0,1359.3701765542698
TXN-00001667,2025-01-04,PROD-0019,Juguetes,$175.62,1.0,0.0,ninguno,ESTE,7.0,212.52133939582248
TXN-00001668,2024-10-17,PROD-0043,Juguetes,$93.67,3.0,18.192656569237478,porcentaje,Centro,2.0,223.06931492685644
TXN-00001669,2025-01-30,PROD-0022,Deportes,$85.74,0.0,26.73809049592262,porcentaje,norte,3.0,1285.2495708896233
TXN-00001670,2025-02-19,PROD-0015,Ropa,$148.66,7.0,0.0,ninguno,Sur,9.0,909.4488021910045
TXN-00001671,2024-11-04,PROD-0010,Deportes,$81.12,2.0,0.0,ninguno,Oeste,7.0,178.8217082435326
TXN-00001672,2024-05-25,PROD-0059,Libros,106.7699,1.0,33.67758565999788,porcentaje,Nororiente,7.0,68.21451678111714
TXN-00001673,2025-02-17,PROD-0001,Deportes,,8.0,13951.256553883439,fijo,Nororiente,9.0,17418.817681321034
TXN-00001674,2025-01-26,PROD-0065,Alimentos,$289.27,1.0,0.0,ninguno,centro,3.0,331.6906941931708
TXN-00001675,2025-06-19,PROD-0044,Ropa,$32.26,4.0,0.0,ninguno,ESTE,7.0,163.04126479336946
TXN-00001676,2024-03-22,PROD-0037,Salud,$61.01,3.0,0.0,ninguno,norte,3.0,180.21787981215044
TXN-00001677,2024-08-16,PROD-0077,Ropa,$98.28,5.0,0.0,ninguno,Nororiente,5.0,549.3564977699742
TXN-00001678,2025-05-18,PROD-0054,Salud,$540.17,4.0,0.0,ninguno,Oeste,5.0,2224.984522582383
TXN-00001679,2024-10-07,PROD-0074,Electrónicos,$61.53,4.0,0.0,ninguno,centro,7.0,306.48627304297077
TXN-00001680,2025-05-28,PROD-0071,Hogar,49.43139,5.0,0.0,ninguno,Nororiente,1.0,232.08077826823032
TXN-00001681,2024-01-07,PROD-0004,Juguetes,$54.83,2.0,34.98484603792196,porcentaje,Centro,1.0,67.07135604654952
TXN-00001682,2024-01-20,PROD-0022,Alimentos,400.6176,3.0,0.0,ninguno,Este,1.0,1148.7805103531227
TXN-00001683,2025-03-09,PROD-0057,Alimentos,$7.16,5.0,0.0,ninguno,Oeste,3.0,36.85531038778705
TXN-00001684,2024-07-14,PROD-0098,Salud,$36.51,4.0,46370.494252882934,fijo,oeste,6.0,56596.90583239027
TXN-00001685,2024-10-10,PROD-0016,Alimentos,"$1,051.70",6.0,37.28691156329652,porcentaje,centro,2.0,3564.1366051620403
TXN-00001686,2024-08-21,PROD-0011,Juguetes,,1.0,0.0,ninguno,SUR,10.0,178.7282294390381
TXN-00001687,2024-08-10,PROD-0095,Hogar,$33.27,4.0,0.0,ninguno,Oeste,5.0,128.8827716277305
TXN-00001688,2025-05-27,PROD-0097,Juguetes,86.68438,7.0,8602.29315514626,fijo,Oeste,4.0,6927.199967005104
TXN-00001689,2024-02-21,PROD-0017,Hogar,95.65128,4.0,0.0,ninguno,SUR,9.0,492.71676306998006
TXN-00001690,2025-02-24,PROD-0041,Ropa,192.7728,3.0,15988.787014038095,fijo,Este,2.0,17515.505617569273
TXN-00001691,2025-04-29,PROD-0063,Salud,471.3268,4.0,38.053853835226484,porcentaje,Nororiente,2.0,1406.6166408096376
TXN-00001692,2024-12-24,PROD-0020,Libros,$127.70,2.0,7.273032707295839,porcentaje,Norte,4.0,236.4753376716944
TXN-00001693,2024-08-03,PROD-0033,Hogar,$55.38,1.0,11449.696962168246,fijo,ESTE,1.0,12691.220063671684
TXN-00001694,2024-03-28,PROD-0040,Salud,$182.80,1.0,48.269275815076405,porcentaje,Oeste,7.0,107.29876789188604
TXN-00001695,2025-01-07,PROD-0065,Electrónicos,$48.02,3.0,0.0,ninguno,centro,8.0,162.98436981263015
TXN-00001696,2024-09-12,PROD-0031,Electrónicos,35.51646,2.0,0.0,ninguno,Sur,4.0,60.289366379561116
TXN-00001697,2024-03-22,PROD-0042,Juguetes,$18.47,4.0,0.0,ninguno,Este,9.0,66.72948592171777
TXN-00001698,2024-07-15,PROD-0029,Deportes,$22.01,2.0,0.0,ninguno,Norte,1.0,39.03633923113911
TXN-00001699,2025-06-08,PROD-0076,Alimentos,$40.17,1.0,0.0,ninguno,Sur,6.0,46.83602193420412
TXN-00001700,2024-05-24,PROD-0016,Salud,$31.19,1.0,24206.09410399286,fijo,Nororiente,8.0,29224.655124656267
TXN-00001701,2024-04-07,PROD-0024,Alimentos,119.3323,2.0,44.565089092460994,porcentaje,Centro,4.0,145.6985506339155
TXN-00001702,2025-01-06,PROD-0025,Ropa,$30.59,5.0,35.3264902009347,porcentaje,Este,10.0,95.39469106348035
TXN-00001703,2024-04-18,PROD-0091,Alimentos,$5.32,2.0,0.0,ninguno,Oeste,5.0,12.403025090243501
TXN-00001704,2025-05-16,PROD-0095,Ropa,$35.18,2.0,38812.42583659308,fijo,Nororiente,10.0,36027.259442106435
TXN-00001705,2025-04-13,PROD-0051,Juguetes,,4.0,0.0,ninguno,Este,7.0,291.6738739654748
TXN-00001706,2025-06-20,PROD-0016,Alimentos,52.20067,3.0,0.0,ninguno,Sur,3.0,153.8657130201422
TXN-00001707,2025-05-12,PROD-0076,Ropa,$353.39,1.0,0.0,ninguno,centro,9.0,420.18430531725346
TXN-00001708,2024-05-12,PROD-0050,Salud,$51.82,3.0,42.54238740077279,porcentaje,centro,1.0,78.29277689771375
TXN-00001709,2024-04-25,PROD-0085,Juguetes,$198.91,2.0,30.115496166112045,porcentaje,ESTE,2.0,262.50330097286405
TXN-00001710,2024-07-05,PROD-0036,Ropa,$88.49,5.0,41992.28964071493,fijo,Norte,8.0,44788.96987229099
TXN-00001711,2024-09-13,PROD-0100,Libros,$86.65,6.0,0.0,ninguno,Norte,10.0,571.0840102332686
TXN-00001712,2025-04-24,PROD-0081,Alimentos,$42.44,1.0,0.0,ninguno,norte,15.0,40.94509218484554
TXN-00001713,2025-02-03,PROD-0023,Deportes,$85.38,4.0,0.0,ninguno,oeste,7.0,372.4831436260449
TXN-00001714,2024-12-17,PROD-0073,Libros,$45.21,4.0,0.0,ninguno,norte,7.0,160.62841924082673
TXN-00001715,2025-04-23,PROD-0029,Alimentos,$104.90,1.0,0.0,ninguno,Norte,8.0,132.4937245809219
TXN-00001716,2024-12-18,PROD-0035,Hogar,$72.78,2.0,10.00131263238435,porcentaje,oeste,10.0,139.58370942622844
TXN-00001717,2024-07-25,PROD-0026,Deportes,$38.47,1.0,42.37485354767526,porcentaje,ESTE,1.0,21.843509537321193
TXN-00001718,2024-08-13,PROD-0069,Electrónicos,$219.80,2.0,39.04095790543045,porcentaje,ESTE,2.0,281.74979157622454
TXN-00001719,2024-10-08,PROD-0027,Alimentos,$132.18,3.0,20.189242945902816,porcentaje,SUR,10.0,387.35029619390446
TXN-00001720,2024-02-18,PROD-0064,Libros,$60.14,5.0,32744.332151567007,fijo,SUR,6.0,28468.710222060614
TXN-00001721,2025-02-08,PROD-0059,Alimentos,$102.61,3.0,0.0,ninguno,SUR,6.0,352.79542353431737
TXN-00001722,2024-12-21,PROD-0076,Deportes,$83.48,1.0,43.552387603364814,porcentaje,oeste,5.0,57.60085758620312
TXN-00001723,2025-02-02,PROD-0100,Salud,$41.23,5.0,6.3217777487203275,porcentaje,Nororiente,4.0,195.95800644430162
TXN-00001724,2024-10-17,PROD-0001,Hogar,$95.91,3.0,21.704809737739623,porcentaje,Nororiente,3.0,186.86770633477042
TXN-00001725,2025-03-02,PROD-0100,Ropa,$51.47,1.0,25.580145504735682,porcentaje,norte,4.0,35.81375258963455
TXN-00001726,2025-06-01,PROD-0011,Salud,$38.46,6.0,37.34223271125656,porcentaje,oeste,1.0,171.78803786138158
TXN-00001727,2024-11-06,PROD-0053,Electrónicos,$20.89,8.0,33.56655504962863,porcentaje,Centro,3.0,96.90498131870706
TXN-00001728,2024-08-30,PROD-0035,Alimentos,$65.19,3.0,35.52703761152192,porcentaje,Norte,10.0,111.7083871667478
TXN-00001729,2024-02-27,PROD-0064,Alimentos,149.9457,2.0,0.0,ninguno,oeste,2.0,359.2193150084163
TXN-00001730,2025-02-28,PROD-0073,Juguetes,$48.17,3.0,12104.21416168027,fijo,Este,8.0,14792.073849104498
TXN-00001731,2025-05-07,PROD-0086,Electrónicos,$870.13,-6.0,29.81787652625234,porcentaje,SUR,1.0,8394.662550837453
TXN-00001732,2025-01-16,PROD-0041,Juguetes,,8.0,37243.406577034206,fijo,Centro,8.0,30880.63800513987
TXN-00001733,2025-04-16,PROD-0094,Alimentos,$291.17,3.0,41.66684982831397,porcentaje,Nororiente,3.0,542.4129524608038
TXN-00001734,2025-04-14,PROD-0033,Deportes,$184.14,3.0,0.0,ninguno,Oeste,0.0,622.4281648360579
TXN-00001735,2025-03-10,PROD-0021,Salud,$477.03,1.0,44660.00965864853,fijo,SUR,5.0,42422.27638225708
TXN-00001736,2024-10-01,PROD-0038,Ropa,$44.33,0.0,0.0,ninguno,Este,8.0,1059.5994380714626
TXN-00001737,2024-02-24,PROD-0053,Libros,$8.98,3.0,0.0,ninguno,ESTE,7.0,33.502915400654196
TXN-00001738,2024-01-02,PROD-0067,Hogar,,1.0,0.0,ninguno,centro,6.0,70.7083410633399
TXN-00001739,2024-04-21,PROD-0084,Electrónicos,$148.77,1.0,24.290987055179095,porcentaje,Centro,8.0,119.11609463433776
TXN-00001740,2024-08-22,PROD-0023,Juguetes,$103.17,1.0,19541.40525108611,fijo,oeste,10.0,24846.080357893792
TXN-00001741,2025-02-09,PROD-0031,Salud,$115.34,6.0,47400.4253505888,fijo,Centro,6.0,51652.81649127664
TXN-00001742,2024-09-05,PROD-0094,Libros,$295.54,2.0,0.0,ninguno,oeste,2.0,710.0088053622164
TXN-00001743,2024-01-13,PROD-0044,Alimentos,$126.96,2.0,15.663496882874112,porcentaje,Sur,2.0,183.753823614644
TXN-00001744,2024-04-24,PROD-0025,Electrónicos,$184.75,3.0,0.0,ninguno,norte,6.0,572.5727306650298
TXN-00001745,2025-06-17,PROD-0099,Electrónicos,$38.64,4.0,9387.607948231904,fijo,centro,5.0,10389.663080914705
TXN-00001746,2025-06-22,PROD-0045,Alimentos,$33.59,3.0,35264.42684848542,fijo,Oeste,7.0,36238.97299275268
TXN-00001747,2024-07-24,PROD-0099,Hogar,$384.79,7.0,40337.263215675695,fijo,Nororiente,7.0,37858.28266381793
TXN-00001748,2025-03-14,PROD-0092,Libros,$98.57,5.0,12097.49541973481,fijo,oeste,2.0,12761.986773236922
TXN-00001749,2025-01-27,PROD-0091,Electrónicos,$51.37,1.0,0.0,ninguno,ESTE,8.0,57.82727681147149
TXN-00001750,2025-05-22,PROD-0059,Libros,,4.0,0.0,ninguno,oeste,10.0,206.71628557017237
TXN-00001751,2025-04-28,PROD-0080,Hogar,$50.19,2.0,9.709053790149389,porcentaje,oeste,4.0,92.1456229679285
TXN-00001752,2024-12-08,PROD-0097,Electrónicos,$47.56,3.0,27.75121848728589,porcentaje,Nororiente,10.0,122.77070332720398
TXN-00001753,2024-08-03,PROD-0027,Ropa,$28.37,3.0,0.0,ninguno,Este,10.0,98.35716384065137
TXN-00001754,2024-12-07,PROD-0004,Hogar,$23.33,3.0,16530.69804513662,fijo,Este,5.0,16958.999510159243
TXN-00001755,2024-06-22,PROD-0033,Alimentos,$75.53,3.0,0.0,ninguno,Sur,8.0,221.21732484488373
