id_cliente,ingreso_mensual,ticket_promedio,antigüedad_meses,llamadas_soporte,satisfaccion,descuento_usado,genero,region,fecha_ultima_compra,num_productos,gasto_total_anual,edad,churn
CLI-11495,198.0,"1,000",1.0,2.0,0.0,26.4%,male,carthagena,,4.0,166.01314350154567,26,0
CLI-11496,126.0,"$1,000",0.0,2.0,,3.0,M,carthagena,2025-05-14,4.0,376.35994122290475,69,1
CLI-11497,297.0,"1,000",18.0,1.0,5.0,47.1%,male,Cali,2024/10/18,5.0,657.0606063775148,57,0
CLI-11498,123.0,"1,000",69.0,2.0,1.0,7.2%,No binario,cucuta,19-Mar-2025,2.0,589.7764274256452,46,0
CLI-11499,375.0,"$1,000",2.0,0.0,1.0,2.7%,Male,Barranquilla,06-Dec-2024,4.0,1335.630644010218,48,0
CLI-11500,120.0,"$1,000",1.0,1.0,1.0,2.3%,female,cali,2024/09/16,3.0,324.5704016060535,53,1
CLI-11501,174.0,"$1,000",,2.0,5.0,41.3%,Masculino,Barranquilla,2025-04-26,3.0,313.5573274612914,35,0
CLI-11502,168.0,"$1,000",14.0,2.0,,7.7%,female,Cali,27-Sep-2024,7.0,405.62863105389215,35,0
CLI-11503,542.0,"1,000",65.0,1.0,2.0,8.9%,Male,bogota,2025/01/16,4.0,179.5873272911072,32,0
CLI-11504,298.0,"1,000",1.0,2.0,1.0,47.2%,F,cucuta,2024-11-30,6.0,1154.3800000204797,44,1
CLI-11505,215.0,"$1,000",25.0,2.0,4.0,,Mujer,Cúcuta,2025/05/05,2.0,338.6499029982582,24,0
CLI-11506,330.0,"$1,000",8.0,3.0,5.0,14.3%,Masculino,Cúcuta,2024/12/01,5.0,481.67368684946683,32,0
CLI-11507,69.0,"$1,000",9.0,8.0,5.0,29.3%,M,Cucuta,14/01/2025,3.0,713.384003918713,49,1
CLI-11508,238.0,"$1,000",35.0,0.0,3.0,12.2%,F,BARRANQUILLA,2025/03/28,7.0,238.21084712629218,36,1
CLI-11509,811.0,"1,000",6.0,1.0,4.0,24.7%,Female,cucuta,2024/11/19,12.0,489.88411235429044,15,1
CLI-11510,265.0,"1,000",18.0,3.0,5.0,16.7,female,cucuta,,7.0,401.26837199155796,36,0
CLI-11511,255.0,"1,000",0.0,2.0,5.0,31.1%,H,Medellin,2025/01/10,5.0,798.5283863470065,50,0
CLI-11512,340.0,"$1,000",1.0,2.0,3.0,37.9%,NB,cali,13/10/2024,3.0,405.81236916091433,43,1
CLI-11513,419.0,"$1,000",30.0,5.0,2.0,17.4%,Male,bogota,28-Jan-2025,8.0,54.60780831339219,16,1
CLI-11514,74.0,"$1,000",3.0,0.0,2.0,7.2%,Mujer,carthagena,2024/08/02,3.0,209.74363362824124,57,1
CLI-11515,89.0,"1,000",23.0,2.0,2.0,17.8%,No binario,bogota,19/02/2025,6.0,141.19994657198552,38,0
CLI-11516,278.0,"1,000",6.0,2.0,5.0,,Female,carthagena,,6.0,1554.6994421415945,47,0
CLI-11517,159.0,"1,000",48.0,3.0,4.0,39.4%,No binario,Cúcuta,13-Jan-2025,4.0,1085.9437300158445,57,1
CLI-11518,538.0,"$1,000",22.0,3.0,5.0,39.3,Male,cali,2024-11-10,4.0,89.5441490155233,40,0
CLI-11519,203.0,"$1,000",16.0,1.0,4.0,48.7%,Femenino,Cartagena,07-May-2025,6.0,198.86391839870956,13,0
CLI-11520,77.0,"1,000",24.0,2.0,3.0,41.2%,Masculino,cucuta,2025/05/05,10.0,153.01659108212752,68,0
CLI-11521,114.0,"$1,000",73.0,1.0,4.0,48.4%,M,carthagena,2024/06/04,9.0,469.42510706604855,8,0
CLI-11522,47.0,"1,000",8.0,2.0,4.0,31.3,Mujer,cali,30/05/2025,7.0,206.6180285646837,37,0
CLI-11523,213.0,"$1,000",35.0,2.0,4.0,11.5%,Mujer,Cucuta,11/11/2024,4.0,335.0103105352325,61,0
CLI-11524,219.0,"1,000",16.0,3.0,2.0,30.4%,Prefiero no decirlo,Bogotá,17-Dec-2024,10.0,153.84791064663295,31,0
CLI-11525,190.0,"$1,000",,3.0,2.0,9.9%,Femenino,MEDELLIN,2024/10/12,7.0,545.2377558523897,32,1
CLI-11526,467.0,"1,000",22.0,2.0,1.0,4.3,Mujer,Cali,2025-05-31,4.0,124.52554075997122,38,1
CLI-11527,502.0,"$1,000",8.0,2.0,2.0,15.1,Femenino,Cali,27-Mar-2025,6.0,2326.591873555633,39,0
CLI-11528,221.0,"$1,000",1.0,2.0,5.0,18.1%,Mujer,Cartagena,2025-01-29,3.0,1156.368613005698,29,0
CLI-11529,68.0,"$1,000",2.0,5.0,5.0,35.4%,H,Cúcuta,29/06/2024,5.0,2291.984027244866,32,0
CLI-11530,354.0,"$1,000",0.0,3.0,99.0,18.2,Femenino,Bogotá,25/01/2025,4.0,616.7555177352777,58,0
CLI-11531,341.0,"1,000",44.0,4.0,3.0,,F,Medellin,05/11/2024,5.0,1199.7807325020642,34,0
CLI-11532,295.0,"1,000",5.0,1.0,5.0,45.8%,Female,Cúcuta,04/11/2024,8.0,753.6666289212784,49,0
CLI-11533,441.0,"1,000",41.0,2.0,4.0,29.5%,Femenino,Barranquilla,2025-01-01,4.0,199.70962989387277,28,1
CLI-11534,122.0,"1,000",23.0,3.0,4.0,10.5%,Female,Cali,,5.0,310.883534626934,62,0
CLI-11535,817.0,"1,000",2.0,0.0,3.0,12.6%,No binario,cali,2024/09/14,9.0,542.8502677970904,56,0
CLI-11536,138.0,"$1,000",6.0,4.0,2.0,6.2%,female,BARRANQUILLA,2024/12/21,9.0,903.7513534448748,40,1
CLI-11537,384.0,"1,000",11.0,2.0,5.0,45.3,female,BARRANQUILLA,10-Feb-2025,2.0,401.5709048130508,51,0
CLI-11538,89.0,"$1,000",10.0,1.0,-1.0,11.5%,Mujer,Cúcuta,20/02/2025,4.0,594.7963270732411,64,1
CLI-11539,140.0,"1,000",11.0,2.0,5.0,47.0%,Femenino,cucuta,2024/06/25,4.0,319.62255885037564,26,0
CLI-11540,608.0,"$1,000",17.0,1.0,6.0,13.2%,F,Cúcuta,2025-04-17,3.0,302.2697458315932,26,0
CLI-11541,209.0,"1,000",51.0,1.0,2.0,40.0,Otro,bogota,01/04/2025,5.0,144.0157109745829,47,0
CLI-11542,405.0,"$1,000",6.0,2.0,3.0,0.5%,Female,cali,2025/02/26,9.0,549.983807763841,22,1
CLI-11543,282.0,"$1,000",5.0,3.0,5.0,24.2%,Mujer,Barranquilla,01/08/2024,4.0,285.85448645512736,18,0
CLI-11544,230.0,"$1,000",0.0,1.0,3.0,18.5%,M,Cartagena,23-Sep-2024,11.0,164.11693907151994,17,0
CLI-11545,555.0,"$1,000",12.0,3.0,2.0,16.7%,female,cucuta,14/06/2024,5.0,266.3886528190265,44,0
CLI-11546,212.0,"$1,000",18.0,0.0,1.0,49.6%,Femenino,cali,2024-09-11,6.0,492.60240150101174,11,0
CLI-11547,84.0,"$1,000",6.0,3.0,3.0,36.0%,Otro,Cali,04-Dec-2024,4.0,643.9809047622272,35,0
CLI-11548,151.0,"$1,000",2.0,0.0,2.0,12.8%,No binario,Cucuta,2025/05/18,5.0,354.5608077496511,0,0
CLI-11549,341.0,"$1,000",12.0,5.0,5.0,37.6%,Femenino,carthagena,2024-07-17,4.0,852.1210138084841,48,0
CLI-11550,310.0,"$1,000",6.0,56.0,5.0,6.5,female,cali,30-Sep-2024,4.0,1145.0181283986262,49,0
CLI-11551,96.0,"1,000",15.0,1.0,2.0,46.3%,Masculino,cucuta,2025-05-06,13.0,330.0602085635641,38,1
CLI-11552,158.0,"$1,000",54.0,2.0,2.0,21.3%,Femenino,Medellin,12-Jun-2024,5.0,797.6066468528392,59,1
CLI-11553,,"$1,000",42.0,0.0,2.0,9.5,H,Medellin,18/10/2024,7.0,252.85725019582753,53,1
CLI-11554,197.0,"$1,000",23.0,2.0,3.0,13.6,Femenino,Bogotá,18/10/2024,3.0,162.34934700260135,30,0
CLI-11555,107.0,"$1,000",23.0,128.0,4.0,7.8%,Masculino,bogota,2025-01-22,5.0,208.2331303546586,28,1
CLI-11556,168.0,"$1,000",44.0,1.0,1.0,46.5%,Otro,Cucuta,2025-02-01,6.0,220.25960854539485,55,1
CLI-11557,158.0,"1,000",5.0,1.0,5.0,15.3%,female,Bogotá,20-Jan-2025,5.0,296.95445671930395,52,1
CLI-11558,389.0,"$1,000",22.0,1.0,4.0,7.1%,H,carthagena,14/05/2025,5.0,1615.778941824288,37,0
CLI-11559,398.0,"$1,000",29.0,5.0,1.0,40.6%,Femenino,Bogotá,2024/12/19,4.0,279.63213445048336,15,0
CLI-11560,224.0,"$1,000",15.0,0.0,2.0,10.7%,Mujer,MEDELLIN,,7.0,309.9741801798274,55,1
CLI-11561,,"$1,000",0.0,2.0,4.0,4.7%,Mujer,Cali,,1.0,449.22647637166614,43,1
CLI-11562,266.0,"$1,000",9.0,1.0,3.0,33.4%,Femenino,MEDELLIN,18/03/2025,5.0,160.0544290630753,41,0
CLI-11563,150.0,"1,000",,3.0,3.0,0.4%,F,bogota,20/10/2024,10.0,446.81178512718714,0,0
CLI-11564,123.0,"$1,000",34.0,2.0,1.0,41.6,M,cucuta,16/01/2025,4.0,638.8664339844207,49,1
CLI-11565,139.0,"1,000",21.0,2.0,,28.1%,female,cali,20/02/2025,2.0,1138.898375567876,41,0
CLI-11566,167.0,"$1,000",1.0,1.0,4.0,12.3%,Prefiero no decirlo,cali,2025/04/10,2.0,1012.0118914413416,33,0
CLI-11567,122.0,"$1,000",-12.0,0.0,4.0,23.7%,Femenino,carthagena,12/01/2025,9.0,520.1802781454201,29,0
CLI-11568,270.0,"$1,000",13.0,1.0,3.0,13.1%,Male,Cucuta,,6.0,345.0346869899479,0,0
CLI-11569,379.0,"$1,000",0.0,5.0,3.0,,Female,Medellin,02-Mar-2025,6.0,359.28775899021826,49,0
CLI-11570,94.0,"$1,000",7.0,1.0,2.0,28.6,male,cali,,6.0,536.6048302673929,36,0
CLI-11571,248.0,"1,000",15.0,1.0,4.0,38.6%,NB,Barranquilla,14-Oct-2024,5.0,390.47461117716097,50,0
CLI-11572,214.0,"1,000",18.0,2.0,4.0,23.3%,H,Medellin,2024/12/16,9.0,378.6020213841297,24,0
CLI-11573,300.0,"$1,000",25.0,4.0,4.0,39.3%,M,bogota,2025-04-25,7.0,209.73152259762236,32,0
CLI-11574,243.0,"$1,000",4.0,2.0,4.0,3.5,M,Cucuta,11-Sep-2024,8.0,645.1409871711633,52,0
CLI-11575,102.0,"1,000",-12.0,5.0,5.0,46.1%,Mujer,carthagena,2024/12/29,6.0,496.91883808431896,35,0
CLI-11576,115.0,"$1,000",8.0,2.0,5.0,9.3%,female,Cartagena,2024/10/16,1.0,237.60208133988243,67,0
CLI-11577,249.0,"$1,000",1.0,3.0,5.0,,Female,Cali,2024/06/09,8.0,1144.0298212379946,46,1
CLI-11578,454.0,"1,000",11.0,1.0,,24.7%,M,Cartagena,2025/05/15,6.0,466.834533589327,24,0
CLI-11579,65.0,"$1,000",20.0,1.0,,,Female,bogota,2024/06/06,3.0,148.87948802788452,18,1
CLI-11580,301.0,"$1,000",8.0,4.0,1.0,18.0,H,bogota,2024-06-19,4.0,781.6644792267574,0,1
CLI-11581,500.0,"$1,000",22.0,2.0,,45.9%,M,cucuta,24-Nov-2024,2.0,251.92718724422284,32,1
CLI-11582,223.0,"1,000",17.0,0.0,5.0,41.7%,Mujer,MEDELLIN,23-May-2025,2.0,302.8213606402054,55,0
CLI-11583,340.0,"$1,000",5.0,4.0,4.0,36.1%,female,Cúcuta,03-Mar-2025,7.0,353.94931527605246,33,0
CLI-11584,160.0,"1,000",-1.0,2.0,,19.0%,female,Medellin,,4.0,738.2265176863078,45,1
CLI-11585,228.0,"$1,000",18.0,4.0,,29.4,Masculino,Cartagena,2024/11/01,8.0,387.4496554309616,36,0
CLI-11586,93.0,"$1,000",16.0,1.0,6.0,11.6,F,BARRANQUILLA,22/09/2024,3.0,621.9418075944452,45,0
CLI-11587,60.0,"$1,000",3.0,2.0,4.0,32.4,M,carthagena,05/12/2024,5.0,134.08679877203062,52,0
CLI-11588,431.0,"1,000",2.0,3.0,1.0,13.0,Mujer,cucuta,23-Jan-2025,2.0,186.35746597880774,42,1
CLI-11589,136.0,"$1,000",,3.0,4.0,41.5%,M,cali,2025-05-17,5.0,412.55888438146746,51,0
CLI-11590,186.0,"1,000",17.0,0.0,2.0,35.2%,Femenino,Cucuta,2024/06/24,3.0,242.83522875136057,16,0
CLI-11591,106.0,"$1,000",3.0,3.0,1.0,19.3%,Masculino,Medellin,2024/06/05,5.0,349.6573692072632,48,0
CLI-11592,105.0,"$1,000",26.0,1.0,4.0,33.0%,H,cucuta,2025-05-21,5.0,680.0196490201542,42,0
CLI-11593,220.0,"$1,000",,2.0,3.0,16.3,Male,Barranquilla,2025-02-02,1.0,229.93236618940065,38,0
CLI-11594,158.0,"$1,000",4.0,2.0,3.0,7.8%,female,Cúcuta,2024-06-08,4.0,241.11163030733434,6,1
CLI-11595,307.0,"$1,000",1.0,2.0,0.0,11.8%,M,Cúcuta,07-Jan-2025,5.0,435.63537539982013,16,1
CLI-11596,321.0,"1,000",3.0,2.0,4.0,,F,Cartagena,17/10/2024,4.0,inf,0,0
CLI-11597,297.0,"1,000",65.0,1.0,3.0,11.3%,Masculino,cucuta,2024-11-26,2.0,816.7258696662261,47,0
CLI-11598,282.0,"1,000",3.0,3.0,5.0,33.9%,Male,Cartagena,13-Oct-2024,10.0,441.9055688027636,48,0
CLI-11599,631.0,"$1,000",3.0,1.0,5.0,37.0%,female,BARRANQUILLA,2024/07/15,5.0,430.58315326799556,41,0
CLI-11600,129.0,"$1,000",2.0,0.0,3.0,22.9%,M,Medellin,2025-01-14,3.0,276.5736406176402,24,0
CLI-11601,237.0,"1,000",1.0,1.0,1.0,,Mujer,Cali,14/08/2024,4.0,653.5015813441595,26,1
CLI-11602,483.0,"$1,000",1.0,0.0,2.0,44.6,Mujer,Bogotá,17/12/2024,9.0,360.3250846641355,10,1
CLI-11603,523.0,"1,000",62.0,3.0,,4.4,Mujer,carthagena,18/03/2025,6.0,951.7423089686026,43,1
CLI-11604,104.0,"1,000",0.0,1.0,2.0,23.0%,female,BARRANQUILLA,05-May-2025,4.0,121.79772601382321,70,1
CLI-11605,203.0,"$1,000",12.0,2.0,4.0,45.4%,male,carthagena,13-Sep-2024,7.0,421.6960862384543,40,0
CLI-11606,553.0,"1,000",,2.0,4.0,11.0%,H,Cartagena,2024-10-25,7.0,415.5768381635862,30,1
CLI-11607,332.0,"1,000",15.0,1.0,3.0,18.9%,male,Medellin,17/07/2024,6.0,501.6441689006607,42,0
CLI-11608,275.0,"$1,000",2.0,2.0,1.0,47.3%,F,cucuta,2025/03/08,7.0,1077.6734668260456,39,0
CLI-11609,215.0,"1,000",34.0,0.0,,38.8,Masculino,cali,2024-09-14,6.0,155.29709976510938,15,1
CLI-11610,194.0,"$1,000",45.0,2.0,4.0,41.6,Masculino,carthagena,2025/05/24,4.0,151.98820654298788,45,0
CLI-11611,291.0,"$1,000",24.0,2.0,1.0,44.0%,Femenino,bogota,2025-04-12,5.0,315.0883195418582,40,1
CLI-11612,210.0,"$1,000",16.0,2.0,5.0,8.6,F,BARRANQUILLA,2024/10/28,6.0,107.2583566525752,39,1
CLI-11613,239.0,"$1,000",21.0,2.0,1.0,35.0%,NB,cali,2024-11-17,6.0,2027.552431642755,71,1
CLI-11614,257.0,"$1,000",13.0,5.0,3.0,40.1,M,cucuta,,3.0,775.4107644976075,40,0
CLI-11615,163.0,"1,000",7.0,3.0,3.0,11.3%,Female,carthagena,2024/07/30,3.0,579.4488102329221,0,0
CLI-11616,337.0,"$1,000",1.0,1.0,4.0,2.2,female,cucuta,01/08/2024,8.0,697.8643199390751,29,0
CLI-11617,1406.0,"$1,000",23.0,0.0,2.0,8.9%,Femenino,Cali,22-Mar-2025,3.0,982.1224207160037,19,0
CLI-11618,84.0,"1,000",18.0,2.0,2.0,37.1%,Masculino,Cartagena,2025-03-20,9.0,262.3668003683141,29,1
CLI-11619,297.0,"$1,000",,0.0,5.0,,Masculino,Cartagena,17-Nov-2024,2.0,inf,59,0
CLI-11620,155.0,"1,000",12.0,1.0,6.0,44.6%,Male,Medellin,17/06/2024,5.0,512.6490168839192,30,0
CLI-11621,346.0,"$1,000",0.0,1.0,4.0,15.8,Mujer,Cali,30/09/2024,2.0,283.4502059691252,20,1
CLI-11622,252.0,"1,000",11.0,3.0,2.0,31.1%,male,Cartagena,,6.0,210.75977758012112,47,1
CLI-11623,386.0,"1,000",7.0,3.0,1.0,1.3,Male,bogota,2024/10/13,3.0,278.4773327305159,36,0
CLI-11624,495.0,"$1,000",,2.0,3.0,,M,cali,2025/01/29,3.0,526.9989935987675,50,0
CLI-11625,275.0,"$1,000",0.0,2.0,2.0,27.7,female,carthagena,24-Apr-2025,7.0,763.5814021793559,31,1
CLI-11626,483.0,"$1,000",6.0,2.0,2.0,37.4,H,Cúcuta,15-Sep-2024,7.0,165.74301684467426,28,1
CLI-11627,60.0,"1,000",35.0,3.0,5.0,14.2%,Male,BARRANQUILLA,2025-02-20,2.0,353.24892707311596,66,0
CLI-11628,635.0,"1,000",52.0,4.0,4.0,4.1%,F,Cartagena,22/08/2024,9.0,388.4570720996885,29,1
CLI-11629,306.0,"$1,000",72.0,1.0,2.0,3.1%,Mujer,Cúcuta,12-Nov-2024,1.0,152.40263963229566,29,0
CLI-11630,467.0,"$1,000",23.0,2.0,3.0,40.7%,F,Medellin,20-Dec-2024,3.0,552.3531067843495,48,0
CLI-11631,118.0,"1,000",21.0,2.0,4.0,7.6%,Mujer,Cartagena,17-Mar-2025,2.0,374.29518104251275,0,0
CLI-11632,149.0,"$1,000",,1.0,1.0,41.2,Male,carthagena,15-Feb-2025,2.0,209.14293441178518,52,1
CLI-11633,267.0,"1,000",0.0,3.0,1.0,13.3,Male,Cúcuta,2025/01/31,9.0,287.8286359299757,68,0
CLI-11634,242.0,"1,000",34.0,0.0,3.0,27.1%,M,BARRANQUILLA,21-Sep-2024,1.0,586.7984293018849,54,0
CLI-11635,290.0,"$1,000",77.0,3.0,5.0,13.1,male,MEDELLIN,2025/01/01,11.0,799.9182033916859,26,0
CLI-11636,469.0,"$1,000",10.0,4.0,5.0,,M,Bogotá,,-1.0,511.6829833951278,31,0
CLI-11637,85.0,"$1,000",9.0,2.0,,27.1%,Female,BARRANQUILLA,28-May-2025,4.0,1531.9113682127277,42,0
CLI-11638,439.0,"$1,000",-8.0,3.0,,,Masculino,Medellin,21/02/2025,5.0,880.7463833804751,47,0
CLI-11639,246.0,"1,000",4.0,3.0,3.0,21.8,F,Cali,,0.0,593.4430599801689,66,0
CLI-11640,217.0,"1,000",14.0,1.0,5.0,30.1%,Masculino,Barranquilla,31-Jan-2025,2.0,246.67623807582171,65,0
CLI-11641,101.0,"1,000",38.0,1.0,3.0,15.7,NB,carthagena,2024-06-03,5.0,890.5248429812727,38,0
CLI-11642,331.0,"$1,000",7.0,1.0,5.0,28.2%,Female,Cali,09-Mar-2025,-1.0,235.56071962378493,34,0
CLI-11643,57.0,"$1,000",0.0,4.0,2.0,,Male,BARRANQUILLA,03-Jan-2025,4.0,680.4540181613919,30,0
CLI-11644,361.0,"1,000",23.0,0.0,5.0,4.5%,Male,Barranquilla,,7.0,72.90704394341675,51,0
CLI-11645,100.0,"$1,000",23.0,1.0,4.0,17.5%,NB,Bogotá,21-Feb-2025,2.0,285.5296508501076,58,0
CLI-11646,253.0,"$1,000",43.0,3.0,4.0,4.5,Prefiero no decirlo,Cartagena,14-Jul-2024,2.0,151.65299697561198,43,1
CLI-11647,228.0,"$1,000",58.0,6.0,1.0,0.3%,Male,Barranquilla,01/03/2025,3.0,330.1762112483153,41,0
CLI-11648,494.0,"1,000",33.0,0.0,5.0,2.6%,Masculino,MEDELLIN,29/05/2025,1.0,137.35712194556285,73,0
CLI-11649,220.0,"1,000",7.0,2.0,1.0,29.6%,No binario,carthagena,2024-11-25,4.0,411.5752513797997,52,1
CLI-11650,161.0,"$1,000",6.0,2.0,5.0,4.2,Mujer,bogota,2024-10-13,6.0,559.4493264434627,11,0
CLI-11651,181.0,"1,000",5.0,3.0,1.0,43.4%,female,Medellin,17-Dec-2024,6.0,255.93600662514112,41,1
CLI-11652,525.0,"$1,000",3.0,1.0,5.0,38.0%,male,Medellin,2024-12-30,3.0,322.4582717173371,45,0
CLI-11653,338.0,"$1,000",9.0,3.0,4.0,0.4%,F,Cartagena,2024-07-22,4.0,470.4254813677454,37,0
CLI-11654,60987.0,"$1,000",32.0,3.0,2.0,28.7%,Mujer,cucuta,16/01/2025,4.0,390.3453764079322,60,0
CLI-11655,212.0,"1,000",13.0,2.0,5.0,0.5,Femenino,Cúcuta,11/10/2024,7.0,1036.4386005412023,37,0
CLI-11656,96.0,"$1,000",3.0,1.0,2.0,5.5,Femenino,bogota,31-Jul-2024,4.0,249.69213823487883,27,1
CLI-11657,309.0,"$1,000",0.0,1.0,1.0,49.4%,Masculino,Bogotá,2025-01-07,2.0,587.6096510614469,31,0
CLI-11658,85.0,"$1,000",4.0,2.0,1.0,22.9,M,Cúcuta,2024-11-16,8.0,484.0360422457609,52,0
CLI-11659,384.0,"1,000",23.0,2.0,5.0,1.4,F,BARRANQUILLA,12/01/2025,8.0,132.6717720259903,21,0
CLI-11660,264.0,"1,000",10.0,1.0,2.0,42.5%,F,Cali,,8.0,428.8424327990434,34,1
CLI-11661,,"$1,000",,2.0,5.0,45.9%,No binario,Cucuta,2024/11/14,3.0,379.62788885913415,54,0
CLI-11662,126.0,"1,000",2.0,1.0,1.0,27.4%,Mujer,MEDELLIN,25/07/2024,6.0,285.8086223417275,21,0
CLI-11663,230.0,"$1,000",0.0,3.0,1.0,35.3%,M,bogota,01-Mar-2025,3.0,1396.9301897596558,26,1
CLI-11664,720.0,"$1,000",41.0,6.0,5.0,39.0%,M,Barranquilla,2025-04-03,14.0,991.7828965514586,16,0
CLI-11665,500.0,"$1,000",5.0,2.0,,36.7%,F,Medellin,29/12/2024,4.0,236.5501770140846,0,1
CLI-11666,161.0,"1,000",2.0,0.0,4.0,24.7,Masculino,Medellin,2024/10/21,5.0,629.3702895580755,34,0
CLI-11667,280.0,"$1,000",25.0,2.0,2.0,41.6%,Mujer,Cartagena,2025/02/17,5.0,679.0630836985683,38,0
CLI-11668,245.0,"$1,000",9.0,1.0,3.0,,H,Medellin,2024/06/02,8.0,446.8017604010099,28,0
CLI-11669,290.0,"$1,000",33.0,2.0,,13.0%,Male,BARRANQUILLA,,2.0,187.04032352767285,36,1
CLI-11670,161.0,"$1,000",2.0,3.0,2.0,0.2%,male,BARRANQUILLA,09/08/2024,5.0,207.1308646588403,56,0
CLI-11671,232.0,"1,000",38.0,4.0,4.0,17.9,Femenino,Cúcuta,2024-11-14,7.0,583.774834968623,47,0
CLI-11672,94.0,"1,000",-1.0,2.0,3.0,4.1,Male,cucuta,2025-01-09,4.0,575.2430801684898,74,0
CLI-11673,265.0,"$1,000",2.0,0.0,3.0,3.2%,Female,Cartagena,,4.0,330.3791930094651,31,0
CLI-11674,321.0,"1,000",0.0,2.0,5.0,23.5%,Male,Medellin,2025-04-05,2.0,1013.3768928288374,35,1
CLI-11675,213.0,"$1,000",19.0,3.0,3.0,47.2%,NB,BARRANQUILLA,2025/03/02,2.0,1147.5611627184041,44,0
CLI-11676,93.0,"$1,000",3.0,1.0,5.0,5.3%,Mujer,Barranquilla,26-Aug-2024,6.0,1138.1185786153565,34,0
CLI-11677,443.0,"$1,000",71.0,4.0,4.0,13.7,F,cali,2024-07-06,4.0,1141.514410228998,41,0
CLI-11678,305.0,"1,000",1.0,3.0,3.0,41.5%,F,Cali,2025-02-15,4.0,398.98206114103203,13,0
CLI-11679,158.0,"$1,000",14.0,3.0,2.0,20.1,Female,bogota,2024/11/18,5.0,158.4763188189623,0,1
CLI-11680,207.0,"1,000",42.0,0.0,2.0,37.9%,F,Medellin,2024/12/06,4.0,321.92434244711296,55,0
CLI-11681,99.0,"$1,000",3.0,3.0,5.0,27.1%,M,BARRANQUILLA,09/09/2024,3.0,372.27129597859135,70,0
CLI-11682,132.0,"1,000",5.0,3.0,2.0,,Male,Bogotá,2024-12-01,4.0,259.6109518445936,63,1
CLI-11683,177.0,"$1,000",28.0,2.0,4.0,8.1,female,MEDELLIN,21-Oct-2024,7.0,309.0258569589465,43,0
CLI-11684,511.0,"1,000",45.0,0.0,,17.6%,female,BARRANQUILLA,2024/09/30,2.0,179.67972472282463,49,1
CLI-11685,167.0,"1,000",12.0,3.0,2.0,,Mujer,cucuta,2024/08/03,4.0,665.2139973531213,46,1
CLI-11686,359.0,"$1,000",9.0,0.0,5.0,1.3,Femenino,MEDELLIN,2025-04-12,4.0,1261.189353715504,33,1
CLI-11687,177.0,"1,000",20.0,0.0,3.0,9.4%,male,bogota,02-Oct-2024,6.0,2137.510236680608,27,0
CLI-11688,284.0,"1,000",-12.0,2.0,5.0,19.3%,Male,Cali,2025-03-28,5.0,479.98924417984006,45,1
CLI-11689,225.0,"$1,000",3.0,2.0,2.0,33.7%,Female,Bogotá,2025/05/28,7.0,357.76348158883,40,1
CLI-11690,413.0,"$1,000",35.0,2.0,4.0,25.5%,Female,Cucuta,2024/09/13,3.0,393.1264283205836,54,1
CLI-11691,178.0,"1,000",,1.0,5.0,35.9%,F,Cúcuta,2025/01/10,4.0,1046.1089075371551,6,0
CLI-11692,,"1,000",4.0,2.0,5.0,36.3%,F,bogota,2024/09/13,3.0,1033.8084981994512,39,0
CLI-11693,107.0,"$1,000",19.0,3.0,3.0,1.6%,Masculino,bogota,24/06/2024,5.0,340.8990610225164,60,0
CLI-11694,178.0,"1,000",12.0,0.0,4.0,45.1%,Masculino,BARRANQUILLA,,7.0,936.7466373150494,0,0
CLI-11695,116.0,"$1,000",12.0,1.0,,41.2%,H,cali,19/12/2024,4.0,451.75083374987724,27,0
CLI-11696,313.0,"$1,000",2.0,4.0,5.0,13.6%,H,carthagena,,2.0,241.08089697137947,22,0
CLI-11697,185.0,"$1,000",36.0,4.0,99.0,24.2,female,cucuta,03/08/2024,6.0,362.0428762405579,41,0
CLI-11698,1017.0,"$1,000",5.0,2.0,1.0,15.4,Femenino,Cali,02-Jun-2024,4.0,1328.9701623176004,53,1
CLI-11699,86.0,"$1,000",,3.0,3.0,45.3,female,Cúcuta,2024/07/19,9.0,668.5993799702989,49,1
CLI-11700,276.0,"$1,000",0.0,1.0,4.0,19.1%,female,Cali,04/06/2024,7.0,282.9487997562512,43,1
CLI-11701,124.0,"$1,000",12.0,2.0,4.0,19.8%,male,Medellin,2025/01/31,7.0,777.5364302565132,51,0
CLI-11702,182.0,"$1,000",14.0,2.0,1.0,45.6%,F,cucuta,20-Feb-2025,14.0,664.9721166422887,45,0
CLI-11703,266.0,"1,000",56.0,1.0,3.0,30.0,Masculino,Medellin,2024/07/23,5.0,324.7415340439079,50,0
CLI-11704,61.0,"$1,000",33.0,0.0,1.0,,Male,bogota,07/10/2024,6.0,239.21688240757007,56,0
CLI-11705,282.0,"1,000",76.0,1.0,1.0,31.3%,F,BARRANQUILLA,2025-01-15,2.0,185.32415754966624,35,0
CLI-11706,766.0,"$1,000",5.0,2.0,1.0,39.7%,H,BARRANQUILLA,17-Mar-2025,5.0,127.6135175510931,28,0
CLI-11707,186.0,"$1,000",32.0,4.0,5.0,16.9%,Male,Barranquilla,2025-05-23,2.0,255.19220254927097,52,0
CLI-11708,286.0,"$1,000",7.0,2.0,2.0,26.4%,Femenino,bogota,2025/05/19,4.0,356.2444034968996,34,0
CLI-11709,453.0,"1,000",3.0,1.0,3.0,31.3%,female,bogota,2024-09-21,6.0,974.6814155179576,12,0
